Entry ID,[Filter],[EC ID],[EC JP Name],Type ID,[Type Name],Task ID,[Task Name],Param ID,[Param Name]
1800,*,221,Anita,0,Branch,28,Rating 80%,2400,Go to 2400
1900,*,221,Anita,0,Branch,30,Always,2000,Go to 2000
2000,*,221,Anita,1,Action,550,Attack,2,Random PC
2100,*,221,Anita,1,Action,290,アニタバースト,-1,None
2200,*,221,Anita,1,Action,291,アニタシールド,-1,None
2300,*,221,Anita,1,Action,513,クイッカ,-1,None
2400,*,221,Anita,1,Action,551,Guard,-1,None
100,*,222,Anita,0,Branch,15,Turn 8,2300,Go to 2300
200,*,222,Anita,0,Branch,11,Turn 1,2300,Go to 2300
300,*,222,Anita,0,Branch,19,SP ≤ 50%,500,Go to 500
400,*,222,Anita,0,Branch,28,Rating 80%,2100,Go to 2100
500,*,222,Anita,0,Branch,5,Got Hit by Spell?,700,Go to 700
600,*,222,Anita,0,Branch,30,Always,800,Go to 800
700,*,222,Anita,0,Branch,26,Rating 60%,2200,Go to 2200
800,*,222,Anita,0,Branch,2,HP < 25%,1700,Go to 1700
900,*,222,Anita,0,Branch,1,HP < 50%,1400,Go to 1400
1000,*,222,Anita,0,Branch,26,Rating 60%,2000,Go to 2000
1100,*,222,Anita,0,Branch,25,Rating 50%,2200,Go to 2200
1200,*,222,Anita,0,Branch,25,Rating 50%,2100,Go to 2100
1300,*,222,Anita,0,Branch,30,Always,2400,Go to 2400
1400,*,222,Anita,0,Branch,25,Rating 50%,2000,Go to 2000
1500,*,222,Anita,0,Branch,26,Rating 60%,2100,Go to 2100
1600,*,222,Anita,0,Branch,30,Always,2400,Go to 2400
1700,*,222,Anita,0,Branch,26,Rating 60%,2100,Go to 2100
1800,*,222,Anita,0,Branch,28,Rating 80%,2400,Go to 2400
1900,*,222,Anita,0,Branch,30,Always,2000,Go to 2000
2000,*,222,Anita,1,Action,550,Attack,2,Random PC
2100,*,222,Anita,1,Action,290,アニタバースト,-1,None
2200,*,222,Anita,1,Action,291,アニタシールド,-1,None
2300,*,222,Anita,1,Action,513,クイッカ,-1,None
2400,*,222,Anita,1,Action,551,Guard,-1,None
100,*,223,Faina,0,Branch,2,HP < 25%,1700,Go to 1700
200,*,223,Faina,0,Branch,39,Any EC HP < 25%,2400,Go to 2400
300,*,223,Faina,0,Branch,19,SP ≤ 50%,600,Go to 600
400,*,223,Faina,0,Branch,27,Rating 70%,3400,Go to 3400
500,*,223,Faina,0,Branch,30,Always,3500,Go to 3500
600,*,223,Faina,0,Branch,15,Turn 8,2800,Go to 2800
700,*,223,Faina,0,Branch,14,Turn 4,3000,Go to 3000
800,*,223,Faina,0,Branch,13,Turn 3,3200,Go to 3200
900,*,223,Faina,0,Branch,12,Turn 2,2800,Go to 2800
1000,*,223,Faina,0,Branch,11,Turn 1,3000,Go to 3000
1100,*,223,Faina,0,Branch,38,Any EC HP < 50%,2100,Go to 2100
1200,*,223,Faina,0,Branch,1,HP < 50%,1500,Go to 1500
1300,*,223,Faina,0,Branch,26,Rating 60%,3400,Go to 3400
1400,*,223,Faina,0,Branch,30,Always,3500,Go to 3500
1500,*,223,Faina,0,Branch,25,Rating 50%,3500,Go to 3500
1600,*,223,Faina,0,Branch,30,Always,3300,Go to 3300
1700,*,223,Faina,0,Branch,27,Rating 70%,3300,Go to 3300
1800,*,223,Faina,0,Branch,24,Rating 40%,3200,Go to 3200
1900,*,223,Faina,0,Branch,26,Rating 60%,3500,Go to 3500
2000,*,223,Faina,0,Branch,30,Always,3400,Go to 3400
2100,*,223,Faina,0,Branch,24,Rating 40%,3300,Go to 3300
2200,*,223,Faina,0,Branch,25,Rating 50%,3500,Go to 3500
2300,*,223,Faina,0,Branch,30,Always,3400,Go to 3400
2400,*,223,Faina,0,Branch,25,Rating 50%,3300,Go to 3300
2500,*,223,Faina,0,Branch,24,Rating 40%,3500,Go to 3500
2600,*,223,Faina,0,Branch,27,Rating 70%,3200,Go to 3200
2700,*,223,Faina,0,Branch,30,Always,3400,Go to 3400
2800,*,223,Faina,0,Branch,56,All PCs Have Weak?,1300,Go to 1300
2900,*,223,Faina,0,Branch,30,Always,3100,Go to 3100
3000,*,223,Faina,1,Action,501,アポス,-1,None
3100,*,223,Faina,1,Action,505,ダウノス,-1,None
3200,*,223,Faina,1,Action,502,サイレシャ,-1,None
3300,*,223,Faina,1,Action,508,サプレス,-1,None
3400,*,223,Faina,1,Action,530,バーノーン,-1,None
3500,*,223,Faina,1,Action,511,プワゾーク,-1,None
100,*,224,Faina,0,Branch,2,HP < 25%,1700,Go to 1700
200,*,224,Faina,0,Branch,39,Any EC HP < 25%,2400,Go to 2400
300,*,224,Faina,0,Branch,19,SP ≤ 50%,600,Go to 600
400,*,224,Faina,0,Branch,27,Rating 70%,3400,Go to 3400
500,*,224,Faina,0,Branch,30,Always,3500,Go to 3500
600,*,224,Faina,0,Branch,15,Turn 8,2800,Go to 2800
700,*,224,Faina,0,Branch,14,Turn 4,3000,Go to 3000
800,*,224,Faina,0,Branch,13,Turn 3,3200,Go to 3200
900,*,224,Faina,0,Branch,12,Turn 2,2800,Go to 2800
1000,*,224,Faina,0,Branch,11,Turn 1,3000,Go to 3000
1100,*,224,Faina,0,Branch,38,Any EC HP < 50%,2100,Go to 2100
1200,*,224,Faina,0,Branch,1,HP < 50%,1500,Go to 1500
1300,*,224,Faina,0,Branch,26,Rating 60%,3400,Go to 3400
1400,*,224,Faina,0,Branch,30,Always,3500,Go to 3500
1500,*,224,Faina,0,Branch,25,Rating 50%,3500,Go to 3500
1600,*,224,Faina,0,Branch,30,Always,3300,Go to 3300
1700,*,224,Faina,0,Branch,27,Rating 70%,3300,Go to 3300
1800,*,224,Faina,0,Branch,24,Rating 40%,3200,Go to 3200
1900,*,224,Faina,0,Branch,26,Rating 60%,3500,Go to 3500
2000,*,224,Faina,0,Branch,30,Always,3400,Go to 3400
2100,*,224,Faina,0,Branch,24,Rating 40%,3300,Go to 3300
2200,*,224,Faina,0,Branch,25,Rating 50%,3500,Go to 3500
2300,*,224,Faina,0,Branch,30,Always,3400,Go to 3400
2400,*,224,Faina,0,Branch,25,Rating 50%,3300,Go to 3300
2500,*,224,Faina,0,Branch,24,Rating 40%,3500,Go to 3500
2600,*,224,Faina,0,Branch,27,Rating 70%,3200,Go to 3200
2700,*,224,Faina,0,Branch,30,Always,3400,Go to 3400
2800,*,224,Faina,0,Branch,56,All PCs Have Weak?,1300,Go to 1300
2900,*,224,Faina,0,Branch,30,Always,3100,Go to 3100
3000,*,224,Faina,1,Action,501,アポス,-1,None
3100,*,224,Faina,1,Action,505,ダウノス,-1,None
3200,*,224,Faina,1,Action,502,サイレシャ,-1,None
3300,*,224,Faina,1,Action,508,サプレス,-1,None
3400,*,224,Faina,1,Action,530,バーノーン,-1,None
3500,*,224,Faina,1,Action,511,プワゾーク,-1,None
100,*,225,Faina,0,Branch,2,HP < 25%,1700,Go to 1700
200,*,225,Faina,0,Branch,39,Any EC HP < 25%,2400,Go to 2400
300,*,225,Faina,0,Branch,19,SP ≤ 50%,600,Go to 600
400,*,225,Faina,0,Branch,27,Rating 70%,3400,Go to 3400
500,*,225,Faina,0,Branch,30,Always,3500,Go to 3500
600,*,225,Faina,0,Branch,15,Turn 8,2800,Go to 2800
700,*,225,Faina,0,Branch,14,Turn 4,3000,Go to 3000
800,*,225,Faina,0,Branch,13,Turn 3,3200,Go to 3200
900,*,225,Faina,0,Branch,12,Turn 2,2800,Go to 2800
1000,*,225,Faina,0,Branch,11,Turn 1,3000,Go to 3000
1100,*,225,Faina,0,Branch,38,Any EC HP < 50%,2100,Go to 2100
1200,*,225,Faina,0,Branch,1,HP < 50%,1500,Go to 1500
1300,*,225,Faina,0,Branch,26,Rating 60%,3400,Go to 3400
1400,*,225,Faina,0,Branch,30,Always,3500,Go to 3500
1500,*,225,Faina,0,Branch,25,Rating 50%,3500,Go to 3500
1600,*,225,Faina,0,Branch,30,Always,3300,Go to 3300
1700,*,225,Faina,0,Branch,27,Rating 70%,3300,Go to 3300
1800,*,225,Faina,0,Branch,24,Rating 40%,3200,Go to 3200
1900,*,225,Faina,0,Branch,26,Rating 60%,3500,Go to 3500
2000,*,225,Faina,0,Branch,30,Always,3400,Go to 3400
2100,*,225,Faina,0,Branch,24,Rating 40%,3300,Go to 3300
2200,*,225,Faina,0,Branch,25,Rating 50%,3500,Go to 3500
2300,*,225,Faina,0,Branch,30,Always,3400,Go to 3400
2400,*,225,Faina,0,Branch,25,Rating 50%,3300,Go to 3300
2500,*,225,Faina,0,Branch,24,Rating 40%,3500,Go to 3500
2600,*,225,Faina,0,Branch,27,Rating 70%,3200,Go to 3200
2700,*,225,Faina,0,Branch,30,Always,3400,Go to 3400
2800,*,225,Faina,0,Branch,56,All PCs Have Weak?,1300,Go to 1300
2900,*,225,Faina,0,Branch,30,Always,3100,Go to 3100
3000,*,225,Faina,1,Action,501,アポス,-1,None
3100,*,225,Faina,1,Action,505,ダウノス,-1,None
3200,*,225,Faina,1,Action,502,サイレシャ,-1,None
3300,*,225,Faina,1,Action,508,サプレス,-1,None
3400,*,225,Faina,1,Action,530,バーノーン,-1,None
3500,*,225,Faina,1,Action,511,プワゾーク,-1,None
100,*,226,Faina,0,Branch,2,HP < 25%,1700,Go to 1700
200,*,226,Faina,0,Branch,39,Any EC HP < 25%,2400,Go to 2400
300,*,226,Faina,0,Branch,19,SP ≤ 50%,600,Go to 600
400,*,226,Faina,0,Branch,27,Rating 70%,3400,Go to 3400
500,*,226,Faina,0,Branch,30,Always,3500,Go to 3500
600,*,226,Faina,0,Branch,15,Turn 8,2800,Go to 2800
700,*,226,Faina,0,Branch,14,Turn 4,3000,Go to 3000
800,*,226,Faina,0,Branch,13,Turn 3,3200,Go to 3200
900,*,226,Faina,0,Branch,12,Turn 2,2800,Go to 2800
1000,*,226,Faina,0,Branch,11,Turn 1,3000,Go to 3000
1100,*,226,Faina,0,Branch,38,Any EC HP < 50%,2100,Go to 2100
1200,*,226,Faina,0,Branch,1,HP < 50%,1500,Go to 1500
1300,*,226,Faina,0,Branch,26,Rating 60%,3400,Go to 3400
1400,*,226,Faina,0,Branch,30,Always,3500,Go to 3500
1500,*,226,Faina,0,Branch,25,Rating 50%,3500,Go to 3500
1600,*,226,Faina,0,Branch,30,Always,3300,Go to 3300
1700,*,226,Faina,0,Branch,27,Rating 70%,3300,Go to 3300
1800,*,226,Faina,0,Branch,24,Rating 40%,3200,Go to 3200
1900,*,226,Faina,0,Branch,26,Rating 60%,3500,Go to 3500
2000,*,226,Faina,0,Branch,30,Always,3400,Go to 3400
2100,*,226,Faina,0,Branch,24,Rating 40%,3300,Go to 3300
2200,*,226,Faina,0,Branch,25,Rating 50%,3500,Go to 3500
2300,*,226,Faina,0,Branch,30,Always,3400,Go to 3400
2400,*,226,Faina,0,Branch,25,Rating 50%,3300,Go to 3300
2500,*,226,Faina,0,Branch,24,Rating 40%,3500,Go to 3500
2600,*,226,Faina,0,Branch,27,Rating 70%,3200,Go to 3200
2700,*,226,Faina,0,Branch,30,Always,3400,Go to 3400
2800,*,226,Faina,0,Branch,56,All PCs Have Weak?,1300,Go to 1300
2900,*,226,Faina,0,Branch,30,Always,3100,Go to 3100
3000,*,226,Faina,1,Action,501,アポス,-1,None
3100,*,226,Faina,1,Action,505,ダウノス,-1,None
3200,*,226,Faina,1,Action,502,サイレシャ,-1,None
3300,*,226,Faina,1,Action,508,サプレス,-1,None
3400,*,226,Faina,1,Action,530,バーノーン,-1,None
3500,*,226,Faina,1,Action,511,プワゾーク,-1,None
100,*,227,Faina,0,Branch,2,HP < 25%,1700,Go to 1700
200,*,227,Faina,0,Branch,39,Any EC HP < 25%,2400,Go to 2400
300,*,227,Faina,0,Branch,19,SP ≤ 50%,600,Go to 600
400,*,227,Faina,0,Branch,27,Rating 70%,3400,Go to 3400
500,*,227,Faina,0,Branch,30,Always,3500,Go to 3500
600,*,227,Faina,0,Branch,15,Turn 8,2800,Go to 2800
700,*,227,Faina,0,Branch,14,Turn 4,3000,Go to 3000
800,*,227,Faina,0,Branch,13,Turn 3,3200,Go to 3200
900,*,227,Faina,0,Branch,12,Turn 2,2800,Go to 2800
1000,*,227,Faina,0,Branch,11,Turn 1,3000,Go to 3000
1100,*,227,Faina,0,Branch,38,Any EC HP < 50%,2100,Go to 2100
1200,*,227,Faina,0,Branch,1,HP < 50%,1500,Go to 1500
1300,*,227,Faina,0,Branch,26,Rating 60%,3400,Go to 3400
1400,*,227,Faina,0,Branch,30,Always,3500,Go to 3500
1500,*,227,Faina,0,Branch,25,Rating 50%,3500,Go to 3500
1600,*,227,Faina,0,Branch,30,Always,3300,Go to 3300
1700,*,227,Faina,0,Branch,27,Rating 70%,3300,Go to 3300
1800,*,227,Faina,0,Branch,24,Rating 40%,3200,Go to 3200
1900,*,227,Faina,0,Branch,26,Rating 60%,3500,Go to 3500
2000,*,227,Faina,0,Branch,30,Always,3400,Go to 3400
2100,*,227,Faina,0,Branch,24,Rating 40%,3300,Go to 3300
2200,*,227,Faina,0,Branch,25,Rating 50%,3500,Go to 3500
2300,*,227,Faina,0,Branch,30,Always,3400,Go to 3400
2400,*,227,Faina,0,Branch,25,Rating 50%,3300,Go to 3300
2500,*,227,Faina,0,Branch,24,Rating 40%,3500,Go to 3500
2600,*,227,Faina,0,Branch,27,Rating 70%,3200,Go to 3200
2700,*,227,Faina,0,Branch,30,Always,3400,Go to 3400
2800,*,227,Faina,0,Branch,56,All PCs Have Weak?,1300,Go to 1300
2900,*,227,Faina,0,Branch,30,Always,3100,Go to 3100
3000,*,227,Faina,1,Action,501,アポス,-1,None
3100,*,227,Faina,1,Action,505,ダウノス,-1,None
3200,*,227,Faina,1,Action,502,サイレシャ,-1,None
3300,*,227,Faina,1,Action,508,サプレス,-1,None
3400,*,227,Faina,1,Action,530,バーノーン,-1,None
3500,*,227,Faina,1,Action,511,プワゾーク,-1,None
100,*,228,Lord Bane,0,Branch,11,Turn 1,5300,Go to 5300
200,*,228,Lord Bane,0,Branch,12,Turn 2,5500,Go to 5500
300,*,228,Lord Bane,0,Branch,13,Turn 3,4500,Go to 4500
400,*,228,Lord Bane,0,Branch,2,HP < 25%,1400,Go to 1400
500,*,228,Lord Bane,0,Branch,17,ECs Alive = 1,4500,Go to 4500
600,*,228,Lord Bane,0,Branch,58,Any PC Has Quickened?,2200,Go to 2200
700,*,228,Lord Bane,0,Branch,57,Any PC Has Strengthen?,3000,Go to 3000
800,*,228,Lord Bane,0,Branch,59,Any PC Has Regenerate?,2400,Go to 2400
900,*,228,Lord Bane,0,Branch,1,HP < 50%,1700,Go to 1700
1000,*,228,Lord Bane,0,Branch,24,Rating 40%,5100,Go to 5100
1100,*,228,Lord Bane,0,Branch,24,Rating 40%,5300,Go to 5300
1200,*,228,Lord Bane,0,Branch,26,Rating 60%,4000,Go to 4000
1300,*,228,Lord Bane,0,Branch,30,Always,3300,Go to 3300
1400,*,228,Lord Bane,0,Branch,24,Rating 40%,3600,Go to 3600
1500,*,228,Lord Bane,0,Branch,26,Rating 60%,5300,Go to 5300
1600,*,228,Lord Bane,0,Branch,30,Always,5100,Go to 5100
1700,*,228,Lord Bane,0,Branch,23,Rating 30%,5300,Go to 5300
1800,*,228,Lord Bane,0,Branch,24,Rating 40%,3300,Go to 3300
1900,*,228,Lord Bane,0,Branch,25,Rating 50%,4000,Go to 4000
2000,*,228,Lord Bane,0,Branch,25,Rating 50%,5100,Go to 5100
2100,*,228,Lord Bane,0,Branch,30,Always,5700,Go to 5700
2200,*,228,Lord Bane,0,Branch,59,Any PC Has Regenerate?,2600,Go to 2600
2300,*,228,Lord Bane,0,Branch,57,Any PC Has Strengthen?,2700,Go to 2700
2400,*,228,Lord Bane,0,Branch,23,Rating 30%,5400,Go to 5400
2500,*,228,Lord Bane,0,Branch,30,Always,1700,Go to 1700
2600,*,228,Lord Bane,0,Branch,57,Any PC Has Strengthen?,2900,Go to 2900
2700,*,228,Lord Bane,0,Branch,24,Rating 40%,5400,Go to 5400
2800,*,228,Lord Bane,0,Branch,30,Always,1000,Go to 1000
2900,*,228,Lord Bane,0,Branch,30,Always,5400,Go to 5400
3000,*,228,Lord Bane,0,Branch,59,Any PC Has Regenerate?,2700,Go to 2700
3100,*,228,Lord Bane,0,Branch,23,Rating 30%,5400,Go to 5400
3200,*,228,Lord Bane,0,Branch,30,Always,1400,Go to 1400
3300,*,228,Lord Bane,0,Branch,54,ECs Alive ≤ 3,4500,Go to 4500
3400,*,228,Lord Bane,0,Branch,25,Rating 50%,3600,Go to 3600
3500,*,228,Lord Bane,0,Branch,30,Always,4000,Go to 4000
3600,*,228,Lord Bane,0,Branch,61,Has No Regenerate?,5500,Go to 5500
3700,*,228,Lord Bane,0,Branch,26,Rating 60%,5700,Go to 5700
3800,*,228,Lord Bane,0,Branch,27,Rating 70%,5100,Go to 5100
3900,*,228,Lord Bane,0,Branch,30,Always,5300,Go to 5300
4000,*,228,Lord Bane,0,Branch,56,All PCs Have Weak?,4200,Go to 4200
4100,*,228,Lord Bane,0,Branch,30,Always,5600,Go to 5600
4200,*,228,Lord Bane,0,Branch,26,Rating 60%,5700,Go to 5700
4300,*,228,Lord Bane,0,Branch,28,Rating 80%,5100,Go to 5100
4400,*,228,Lord Bane,0,Branch,30,Always,5300,Go to 5300
4500,*,228,Lord Bane,0,Branch,69,EC Slots < 8 and Danger ≤ 3000,5200,Go to 5200
4600,*,228,Lord Bane,0,Branch,23,Rating 30%,5300,Go to 5300
4700,*,228,Lord Bane,0,Branch,23,Rating 30%,5400,Go to 5400
4800,*,228,Lord Bane,0,Branch,24,Rating 40%,5100,Go to 5100
4900,*,228,Lord Bane,0,Branch,27,Rating 70%,4000,Go to 4000
5000,*,228,Lord Bane,0,Branch,30,Always,5700,Go to 5700
5100,*,228,Lord Bane,1,Action,550,Attack,2,Random PC
5200,*,228,Lord Bane,1,Action,292,伝説のつのぶえ,-1,None
5300,*,228,Lord Bane,1,Action,293,伝説の発破,-1,None
5400,*,228,Lord Bane,1,Action,294,伝説のランプ,-1,None
5500,*,228,Lord Bane,1,Action,295,伝説の薬びん,-1,None
5600,*,228,Lord Bane,1,Action,296,伝説のこえつぼ,-1,None
5700,*,228,Lord Bane,1,Action,551,Guard,-1,None
100,*,229,Lord Bane,0,Branch,11,Turn 1,5300,Go to 5300
200,*,229,Lord Bane,0,Branch,12,Turn 2,5500,Go to 5500
300,*,229,Lord Bane,0,Branch,13,Turn 3,4500,Go to 4500
400,*,229,Lord Bane,0,Branch,2,HP < 25%,1400,Go to 1400
500,*,229,Lord Bane,0,Branch,17,ECs Alive = 1,4500,Go to 4500
600,*,229,Lord Bane,0,Branch,58,Any PC Has Quickened?,2200,Go to 2200
700,*,229,Lord Bane,0,Branch,57,Any PC Has Strengthen?,3000,Go to 3000
800,*,229,Lord Bane,0,Branch,59,Any PC Has Regenerate?,2400,Go to 2400
900,*,229,Lord Bane,0,Branch,1,HP < 50%,1700,Go to 1700
1000,*,229,Lord Bane,0,Branch,24,Rating 40%,5100,Go to 5100
1100,*,229,Lord Bane,0,Branch,24,Rating 40%,5300,Go to 5300
1200,*,229,Lord Bane,0,Branch,26,Rating 60%,4000,Go to 4000
1300,*,229,Lord Bane,0,Branch,30,Always,3300,Go to 3300
1400,*,229,Lord Bane,0,Branch,24,Rating 40%,3600,Go to 3600
1500,*,229,Lord Bane,0,Branch,26,Rating 60%,5300,Go to 5300
1600,*,229,Lord Bane,0,Branch,30,Always,5100,Go to 5100
1700,*,229,Lord Bane,0,Branch,23,Rating 30%,5300,Go to 5300
1800,*,229,Lord Bane,0,Branch,24,Rating 40%,3300,Go to 3300
1900,*,229,Lord Bane,0,Branch,25,Rating 50%,4000,Go to 4000
2000,*,229,Lord Bane,0,Branch,25,Rating 50%,5100,Go to 5100
2100,*,229,Lord Bane,0,Branch,30,Always,5700,Go to 5700
2200,*,229,Lord Bane,0,Branch,59,Any PC Has Regenerate?,2600,Go to 2600
2300,*,229,Lord Bane,0,Branch,57,Any PC Has Strengthen?,2700,Go to 2700
2400,*,229,Lord Bane,0,Branch,23,Rating 30%,5400,Go to 5400
2500,*,229,Lord Bane,0,Branch,30,Always,1700,Go to 1700
2600,*,229,Lord Bane,0,Branch,57,Any PC Has Strengthen?,2900,Go to 2900
2700,*,229,Lord Bane,0,Branch,24,Rating 40%,5400,Go to 5400
2800,*,229,Lord Bane,0,Branch,30,Always,1000,Go to 1000
2900,*,229,Lord Bane,0,Branch,30,Always,5400,Go to 5400
3000,*,229,Lord Bane,0,Branch,59,Any PC Has Regenerate?,2700,Go to 2700
3100,*,229,Lord Bane,0,Branch,23,Rating 30%,5400,Go to 5400
3200,*,229,Lord Bane,0,Branch,30,Always,1400,Go to 1400
3300,*,229,Lord Bane,0,Branch,54,ECs Alive ≤ 3,4500,Go to 4500
3400,*,229,Lord Bane,0,Branch,25,Rating 50%,3600,Go to 3600
3500,*,229,Lord Bane,0,Branch,30,Always,4000,Go to 4000
3600,*,229,Lord Bane,0,Branch,61,Has No Regenerate?,5500,Go to 5500
3700,*,229,Lord Bane,0,Branch,26,Rating 60%,5700,Go to 5700
3800,*,229,Lord Bane,0,Branch,27,Rating 70%,5100,Go to 5100
3900,*,229,Lord Bane,0,Branch,30,Always,5300,Go to 5300
4000,*,229,Lord Bane,0,Branch,56,All PCs Have Weak?,4200,Go to 4200
4100,*,229,Lord Bane,0,Branch,30,Always,5600,Go to 5600
4200,*,229,Lord Bane,0,Branch,26,Rating 60%,5700,Go to 5700
4300,*,229,Lord Bane,0,Branch,28,Rating 80%,5100,Go to 5100
4400,*,229,Lord Bane,0,Branch,30,Always,5300,Go to 5300
4500,*,229,Lord Bane,0,Branch,69,EC Slots < 8 and Danger ≤ 3000,5200,Go to 5200
4600,*,229,Lord Bane,0,Branch,23,Rating 30%,5300,Go to 5300
4700,*,229,Lord Bane,0,Branch,23,Rating 30%,5400,Go to 5400
4800,*,229,Lord Bane,0,Branch,24,Rating 40%,5100,Go to 5100
4900,*,229,Lord Bane,0,Branch,27,Rating 70%,4000,Go to 4000
5000,*,229,Lord Bane,0,Branch,30,Always,5700,Go to 5700
5100,*,229,Lord Bane,1,Action,550,Attack,2,Random PC
5200,*,229,Lord Bane,1,Action,292,伝説のつのぶえ,-1,None
5300,*,229,Lord Bane,1,Action,293,伝説の発破,-1,None
5400,*,229,Lord Bane,1,Action,294,伝説のランプ,-1,None
5500,*,229,Lord Bane,1,Action,295,伝説の薬びん,-1,None
5600,*,229,Lord Bane,1,Action,296,伝説のこえつぼ,-1,None
5700,*,229,Lord Bane,1,Action,551,Guard,-1,None
100,*,230,Lord Bane,0,Branch,11,Turn 1,5300,Go to 5300
200,*,230,Lord Bane,0,Branch,12,Turn 2,5500,Go to 5500
300,*,230,Lord Bane,0,Branch,13,Turn 3,4500,Go to 4500
400,*,230,Lord Bane,0,Branch,2,HP < 25%,1400,Go to 1400
500,*,230,Lord Bane,0,Branch,17,ECs Alive = 1,4500,Go to 4500
600,*,230,Lord Bane,0,Branch,58,Any PC Has Quickened?,2200,Go to 2200
700,*,230,Lord Bane,0,Branch,57,Any PC Has Strengthen?,3000,Go to 3000
800,*,230,Lord Bane,0,Branch,59,Any PC Has Regenerate?,2400,Go to 2400
900,*,230,Lord Bane,0,Branch,1,HP < 50%,1700,Go to 1700
1000,*,230,Lord Bane,0,Branch,24,Rating 40%,5100,Go to 5100
1100,*,230,Lord Bane,0,Branch,24,Rating 40%,5300,Go to 5300
1200,*,230,Lord Bane,0,Branch,26,Rating 60%,4000,Go to 4000
1300,*,230,Lord Bane,0,Branch,30,Always,3300,Go to 3300
1400,*,230,Lord Bane,0,Branch,24,Rating 40%,3600,Go to 3600
1500,*,230,Lord Bane,0,Branch,26,Rating 60%,5300,Go to 5300
1600,*,230,Lord Bane,0,Branch,30,Always,5100,Go to 5100
1700,*,230,Lord Bane,0,Branch,23,Rating 30%,5300,Go to 5300
1800,*,230,Lord Bane,0,Branch,24,Rating 40%,3300,Go to 3300
1900,*,230,Lord Bane,0,Branch,25,Rating 50%,4000,Go to 4000
2000,*,230,Lord Bane,0,Branch,25,Rating 50%,5100,Go to 5100
2100,*,230,Lord Bane,0,Branch,30,Always,5700,Go to 5700
2200,*,230,Lord Bane,0,Branch,59,Any PC Has Regenerate?,2600,Go to 2600
2300,*,230,Lord Bane,0,Branch,57,Any PC Has Strengthen?,2700,Go to 2700
2400,*,230,Lord Bane,0,Branch,23,Rating 30%,5400,Go to 5400
2500,*,230,Lord Bane,0,Branch,30,Always,1700,Go to 1700
2600,*,230,Lord Bane,0,Branch,57,Any PC Has Strengthen?,2900,Go to 2900
2700,*,230,Lord Bane,0,Branch,24,Rating 40%,5400,Go to 5400
2800,*,230,Lord Bane,0,Branch,30,Always,1000,Go to 1000
2900,*,230,Lord Bane,0,Branch,30,Always,5400,Go to 5400
3000,*,230,Lord Bane,0,Branch,59,Any PC Has Regenerate?,2700,Go to 2700
3100,*,230,Lord Bane,0,Branch,23,Rating 30%,5400,Go to 5400
3200,*,230,Lord Bane,0,Branch,30,Always,1400,Go to 1400
3300,*,230,Lord Bane,0,Branch,54,ECs Alive ≤ 3,4500,Go to 4500
3400,*,230,Lord Bane,0,Branch,25,Rating 50%,3600,Go to 3600
3500,*,230,Lord Bane,0,Branch,30,Always,4000,Go to 4000
3600,*,230,Lord Bane,0,Branch,61,Has No Regenerate?,5500,Go to 5500
3700,*,230,Lord Bane,0,Branch,26,Rating 60%,5700,Go to 5700
3800,*,230,Lord Bane,0,Branch,27,Rating 70%,5100,Go to 5100
3900,*,230,Lord Bane,0,Branch,30,Always,5300,Go to 5300
4000,*,230,Lord Bane,0,Branch,56,All PCs Have Weak?,4200,Go to 4200
4100,*,230,Lord Bane,0,Branch,30,Always,5600,Go to 5600
4200,*,230,Lord Bane,0,Branch,26,Rating 60%,5700,Go to 5700
4300,*,230,Lord Bane,0,Branch,28,Rating 80%,5100,Go to 5100
4400,*,230,Lord Bane,0,Branch,30,Always,5300,Go to 5300
4500,*,230,Lord Bane,0,Branch,69,EC Slots < 8 and Danger ≤ 3000,5200,Go to 5200
4600,*,230,Lord Bane,0,Branch,23,Rating 30%,5300,Go to 5300
4700,*,230,Lord Bane,0,Branch,23,Rating 30%,5400,Go to 5400
4800,*,230,Lord Bane,0,Branch,24,Rating 40%,5100,Go to 5100
4900,*,230,Lord Bane,0,Branch,27,Rating 70%,4000,Go to 4000
5000,*,230,Lord Bane,0,Branch,30,Always,5700,Go to 5700
5100,*,230,Lord Bane,1,Action,550,Attack,2,Random PC
5200,*,230,Lord Bane,1,Action,292,伝説のつのぶえ,-1,None
5300,*,230,Lord Bane,1,Action,293,伝説の発破,-1,None
5400,*,230,Lord Bane,1,Action,294,伝説のランプ,-1,None
5500,*,230,Lord Bane,1,Action,295,伝説の薬びん,-1,None
5600,*,230,Lord Bane,1,Action,296,伝説のこえつぼ,-1,None
5700,*,230,Lord Bane,1,Action,551,Guard,-1,None
100,*,231,Lord Bane,0,Branch,11,Turn 1,5300,Go to 5300
200,*,231,Lord Bane,0,Branch,12,Turn 2,5500,Go to 5500
300,*,231,Lord Bane,0,Branch,13,Turn 3,4500,Go to 4500
400,*,231,Lord Bane,0,Branch,2,HP < 25%,1400,Go to 1400
500,*,231,Lord Bane,0,Branch,17,ECs Alive = 1,4500,Go to 4500
600,*,231,Lord Bane,0,Branch,58,Any PC Has Quickened?,2200,Go to 2200
700,*,231,Lord Bane,0,Branch,57,Any PC Has Strengthen?,3000,Go to 3000
800,*,231,Lord Bane,0,Branch,59,Any PC Has Regenerate?,2400,Go to 2400
